Generation, Score of model 0, Score of model 1, Score of model 2, Score of model 3, Score of model 4, Average, Score retained
1, 0.2775329649448395, 0.2851743698120117, 0.1299368143081665, 0.22009849548339844, 0.07777378708124161, 0.19810328632593155, 0.07777378708124161
