Generation, Score of model 0, Score of model 1, Score of model 2, Score of model 3, Score of model 4, Average, Score retained
1, 0.2752133309841156, 0.2872994840145111, 0.24013014137744904, 5.942775249481201, 0.09893521666526794, 1.3688706845045089, 0.09893521666526794
