Generation, Score of model 0, Score of model 1, Score of model 2, Score of model 3, Score of model 4, Average, Score retained
1, 0.14918561279773712, 0.08214492350816727, 0.0420067235827446, 0.05495890974998474, 0.034276265650987625, 0.07251448705792427, 0.034276265650987625
