1; 0.2534034550189972; 0.2988946735858917; 0.1574423909187317; 0.1574423909187317
2; 0.44974035024642944; 0.863004744052887; 0.23668888211250305; 0.1574423909187317
3; 0.4697272479534149; 0.11314629763364792; 0.8708363175392151; 0.11314629763364792
4; 0.3983457684516907; 0.3545551002025604; 0.23287086188793182; 0.11314629763364792
5; 1.8862345218658447; 0.13982711732387543; 0.15144111216068268; 0.11314629763364792
6; 0.11025960743427277; 0.185770183801651; 0.18327924609184265; 0.11025960743427277
7; 0.20141887664794922; 0.5641847252845764; 0.11280155181884766; 0.11025960743427277
8; 0.15727752447128296; 0.11328288167715073; 0.20336245000362396; 0.11025960743427277
9; 0.5544319748878479; 0.3868720233440399; 0.6429764628410339; 0.11025960743427277
10; 0.3218093812465668; 0.3397095203399658; 1.0053260326385498; 0.11025960743427277
11; 0.29487377405166626; 0.462522029876709; 0.6308327317237854; 0.11025960743427277
12; 0.2768818438053131; 0.7769054174423218; 0.1471898853778839; 0.11025960743427277
13; 0.33058977127075195; 0.4074285626411438; 0.3643932342529297; 0.11025960743427277
14; 0.16622447967529297; 0.49799054861068726; 0.2998865842819214; 0.11025960743427277
15; 0.8120871782302856; 0.3715858459472656; 0.30142197012901306; 0.11025960743427277
16; 0.4205816984176636; 0.6269375681877136; 0.22105783224105835; 0.11025960743427277
17; 0.177080437541008; 0.1567762792110443; 0.2000323235988617; 0.11025960743427277
18; 0.2957557439804077; 0.7052636742591858; 0.22757413983345032; 0.11025960743427277
19; 0.13152164220809937; 0.20244933664798737; 0.2687597870826721; 0.11025960743427277
20; 0.23492351174354553; 0.20464561879634857; 0.3000054955482483; 0.11025960743427277
21; 0.2912815511226654; 0.49901920557022095; 0.31005704402923584; 0.11025960743427277
22; 0.35325881838798523; 0.3982475996017456; 0.5354217290878296; 0.11025960743427277
23; 0.11093210428953171; 0.2525041997432709; 0.20682907104492188; 0.11025960743427277
24; 0.15133008360862732; 0.34015029668807983; 0.27176588773727417; 0.11025960743427277
25; 0.18648549914360046; 0.12212488055229187; 0.7108529210090637; 0.11025960743427277
