Generation, Score of model 0, Score of model 1, Score of model 2, Score of model 3, Score of model 4, Average, Score retained
1, 0.3633369505405426, 2.972409963607788, 0.20457327365875244, 0.19194817543029785, 0.03294634446501732, 0.7530429415404797, 0.03294634446501732
